#OTU ID	description	SRR23216666	SRR23216663	SRR23216665	SRR23216664	SRR23216662	SRR23216667	ERR1474249	ERR1474250	ERR1474244	ERR1474248	ERR1474235	ERR1474237	ERR1474238	ERR1474246	ERR1474251	ERR1474247	ERR1474236	ERR1474240	ERR1474239
PWY-6690	cinnamate and 3-hydroxycinnamate degradation to 2-oxopent-4-enoate	5881.990924287606	538.4013154535777	851.8598463848077	711.7471845449835	1317.7484226487836	2096.467923480505	135.4298227508219	231.00790155416317	188.6619687151621	351.8514041124406	999.9528957697383	771.9445231382724	295.6050871130604	522.1654952982245	2295.7406541404125	200.26653054548487	2853.1674513779367	467.1892124937605	475.4674704246277
PWY-6700	queuosine biosynthesis	15395.776262306154	8968.820284760843	8468.500861948474	15831.850644042412	9721.411811453729	12010.003234361066	2336.1278912668613	3594.9509179076645	6009.091359691959	17269.711384388323	16901.875859369848	4613.888937408598	6493.43977328752	5908.680246529825	8058.633348386341	23008.767342784777	14971.314994290791	6192.783618005334	3110.6186832540448
PWY-6703	preQ0 biosynthesis	14962.52981899027	7010.754665527534	8450.197416027318	12926.059126720556	10895.56615570899	10294.983409032327	2071.864756514253	3388.4667812869816	5067.743374226379	11799.775440927262	13948.9567768183	4171.321917882185	5438.375887875556	4889.2191995544745	7281.201503227357	13229.471654289851	11956.202344762572	5917.75582254596	2812.621854641055
PWY-6708	ubiquinol-8 biosynthesis (prokaryotic)	17586.13668775297	2828.400144623271	8847.671546879072	11095.17545647196	9926.329271126826	10138.34168141692	526.4998110866744	3425.386156486803	6294.7662934014415	5977.434153065303	3315.7191942884765	3009.780678536465	2729.615762025508	5549.301096161162	5347.308010391169	24469.152794691345	10911.584634721214	2059.3097090237857	1812.2145703563856
PWY-6713	L-rhamnose degradation II	2.2312371957173407	2.741508699972957	7.259218727185698	0.0098333105836589	1.1339221651557754	1.3478781221662284	0.0	23.24782419371676	20.589114342981738	0.0	8.781227407273294	48.05138068342272	9.708962517634596e-05	49.454584989797496	62.90970339700135	10.117545336412224	177.25873740108685	0.0	33.5824331445046
PWY-6728	methylaspartate cycle	1607.4759771520396	1904.0376368714824	2692.721795736279	3139.847367580868	2533.6644776545727	3610.809997339901	134.11760328809527	936.76578352489	2251.5140248656	0.0061814880312619	1.0864035996465384	377.4483388164052	43.3340493884152	1230.3287082325487	1288.0604721801512	354.6483138928758	3838.6675381962464	75.35506107607509	653.9770033346534
PWY-6731	starch degradation III	202.2345200313221	92.41312508568708	401.8599512434356	39.51953152460538	141.88698051588074	124.98116838920008	33.75279823461409	259.26918730516974	129.51734484605936	49.90064750104758	6.098854755410208	343.75724527346057	13.12305381439637	218.9710839684448	211.56823080186803	36.52503998039373	1265.3348626678112	5.703761701532192	97.64286464204548
PWY-6737	starch degradation V	11227.29443531466	8699.777368461391	8379.50721206171	15337.331097979788	10529.204937301096	15572.495658097683	4684.197169036268	2333.3137759062133	6122.002968168598	19738.71541334674	20985.09007809701	3577.6161483655264	12729.954882823124	3983.1439787822833	7032.459429739061	17231.93105897763	14511.475560260764	15691.568517388949	3975.3681867004857
PWY-6749	CMP-legionaminate biosynthesis I	746.8353389199477	2414.1909064870133	2697.35297029193	2837.298606326957	2398.72188965119	1786.9455959932372	1647.4303175202317	413.250179700106	443.5167002309386	3923.601200944684	9011.328483554596	1072.8285282735728	3406.1603757669563	1312.7793603561497	2246.662782869224	5318.366160659446	4226.268981463943	4086.1360172335535	1308.848582949587
PWY-6760	xylose degradation III	0.126596715767177	0.0	1.2792842433314815	0.0309613500177088	0.0	0.1777560297786051	0.0	0.1535924072933501	0.0382053885866334	0.0	0.0126035386195393	9.671450379990892e-05	2.9776128023868204e-05	0.565068422766654	0.105995011528485	0.2950289692608084	1.2977928286072733	0.0	0.0743924107837205
PWY-6797	6-hydroxymethyl-dihydropterin diphosphate biosynthesis II (archaea)	0.0	0.0	0.079358029284253	0.0	0.1247637309046289	0.0	0.0	0.0045784482863174	0.004081712933306	0.0039029425774646	0.0	0.0	0.1497429856043168	0.0014864003553372	0.1340576388063646	0.0	0.0020505115998938	0.0319155754039758	0.0084373501080838
PWY-6830	superpathway of methanogenesis	0.0	0.0	0.0372783332942082	0.0	0.040158899435987	0.0	0.0	0.0051809482959335	0.0031487982584525	0.0012887453979516	0.0	0.0	0.0675210290087163	0.0011471281910082	0.0555682031380332	0.0	0.001683902594307	0.0122415480459645	0.0094617665839729
PWY-6876	isopropanol biosynthesis	515.8502540806311	797.0053935622957	2234.524387990305	703.4788568154024	704.0926284652817	524.0940374467708	113.48889127269032	1288.461416577827	1035.0222122381526	1353.6599695669663	2053.976889179249	955.8850430916648	2897.138880780663	1064.1603373947817	1092.52112041761	3979.637252964603	2720.359293869203	785.0140997949168	750.1341543853932
PWY-6891	thiazole biosynthesis II (Bacillus)	492.1179140379936	1805.873374979045	2703.993891739866	3126.2198234049933	1719.5454482129562	1376.4656775647688	526.4889017972803	1310.1962865907512	1974.6974340783756	9913.898691531916	11425.76722653826	1501.709469795141	6791.015253338177	536.4965499809119	3644.724346118036	1309.7714805299386	2087.776988784822	9564.068233190215	1535.0245350897765
PWY-6892	thiazole biosynthesis I (E. coli)	8058.407839241503	5527.4602919070685	7255.081192659385	12751.608667294468	7590.610483920299	10036.697275358203	2809.613247992728	2883.0612271360924	3595.641049431831	17752.401663449607	19965.511907023847	3503.90512609126	9778.760100050778	2454.341431552556	8748.811302994209	5340.339589536468	12756.042961611432	11817.339639645244	4047.520786775484
PWY-6895	superpathway of thiamin diphosphate biosynthesis II	2197.890244980431	4945.385883687322	6168.667540293208	8759.241321973934	5165.991972692933	5047.44850909035	1408.8558694850744	2821.102872827199	3588.8764011527824	14195.436407481462	15523.32131483583	3227.085772958881	4381.271980977657	2146.186653878472	6385.374639337449	5504.121724301659	7261.136584234507	3701.456093409144	2975.55439602886
PWY-6897	thiamin salvage II	17159.6072224815	8640.769138631218	8969.127113049244	16428.695987982144	9770.061697957455	15586.77502591436	2357.7358644081446	4002.314717033376	4433.775156847093	15318.37298564698	16763.76183915279	4582.672643438204	9106.418497456609	9287.715513921356	8085.518762141271	27252.548874473363	19420.62514101176	8999.59084220069	3911.560878897045
PWY-6901	superpathway of glucose and xylose degradation	12572.168816749338	6829.643314204995	8811.700916202844	10213.43722071378	11821.025717586086	14163.37846179308	2995.545972617367	3769.966697266465	6888.402048177298	15358.871596003792	15946.708531810806	4617.254502023717	5577.167240773792	6742.99325127257	8835.685030048591	20692.265804793205	15212.324636090958	5222.881858012975	3830.857351710637
PWY-6906	chitin derivatives degradation	78.1839090804666	6.585356218146585	120.94282071076496	25.361961516081536	65.75597971550137	11.520500229918936	79.38260828939185	6.2954956821605785	9.081517220596355	289.94275643917297	282.7260083822792	167.08480293602832	208.4244627361147	140.83506561770855	156.4671765411912	18.035126703326256	230.33325561297548	102.26938444851638	163.6912881682729
PWY-6915	pentalenolactone biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1213760470147238	0.0002177577705348	0.0	0.0	0.0	0.0	2.945143927226157	0.0	0.0	3.4369775500414765	0.0	2.3769703589646965e-06
PWY-6919	neopentalenoketolactone and pentalenate biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.839132841359916	0.0182270681050153	0.0	0.0	0.0	0.0	4.367077869934591	0.0	0.1114577442443687	4.7685919399888	0.0	0.0294774605229765
PWY-6942	dTDP-D-desosamine biosynthesis	0.0	0.0488192768071674	0.06252174537229	0.138761992002943	1.0240543423050552	0.0	0.0	9.168466554879409	0.0478260798707549	0.0	0.0	0.0	0.0	26.7021831600612	0.021760549261091	4.265611611030432	20.101224886051742	0.0	0.0018893764209398
PWY-6944	androstenedione degradation	694.861560690017	209.66465902859204	301.9244395600069	393.3687250358632	408.581987620096	991.6348671107278	24.607869769467204	433.4521310886697	153.3584241129059	17.84211260437945	277.9314187704365	60.43505964994293	2.290365547977796	467.8358236595069	938.1345018914092	517.2394272497868	1444.9926775763386	0.9491125137214652	184.5963961341168
PWY-6946	cholesterol degradation to androstenedione II (cholesterol dehydrogenase)	0.0	0.0	0.0	0.0	0.0175235633804696	0.0	0.0005498985315628	7.346314982598193	0.411410643840777	0.0	0.0	0.0	7.552703884579296e-06	8.274659904579503	0.0	0.730899760563789	29.78670125493919	0.0	0.0068906006758817
PWY-6948	sitosterol degradation to androstenedione	0.0	0.0	0.009451329641921	0.3061521976600726	0.3119871160802516	0.0	0.2530816697849355	9.943871631391003	1.6510958229470694	0.0003176989785685	0.0	7.609081331545883e-05	0.7405346511590776	107.52015328781638	0.0137769128868479	1.2352024262968688	41.18215505435792	0.0030724573350754	22.04121439732012
PWY-6956	naphthalene degradation to acetyl-CoA	0.0	0.0	0.0	1.0879999999982468e-13	1.2519999999979225e-12	0.0	0.0	0.0019478637201522	0.0	0.0	0.0	1.909908323403897e-06	0.0	0.0002553385748676	2.34988307992773e-06	1.2876293317738846e-06	5.139184066151328e-05	0.0	0.002527373229147
PWY-6957	mandelate degradation to acetyl-CoA	131.6689716658828	113.42249450971592	29.51529908986929	82.72524694545305	453.6266740571333	32.879819305841075	24.674342709541087	237.5110112951349	87.1918118800726	9.030776551632735	5.769388108262622	32.80539392837561	0.9311241722544564	341.511083541562	16.172651838331017	529.3592549770945	1401.168109722611	6.02344457853661	171.42297250788195
PWY-6969	TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	26529.18155033443	13119.694821804693	11893.378024753443	24456.816113885125	17756.474910673023	19777.407135983674	3436.129159819161	5144.234518237392	10193.82860608733	17163.47584894081	18264.808577726773	6559.977432081198	4461.373177882328	12248.585578353292	10535.216557004152	34707.4688178736	25955.79744965552	3729.234504378058	5257.632400209948
PWY-6975	superpathway of erythromycin biosynthesis (without sugar biosynthesis)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5136670467804425	0.000323026342098	0.0	0.0	0.0	0.0	11.101931810388288	0.0	2.045726428552873	6.6234869021269205	0.0	1.580304847584396e-08
PWY-6977	superpathway of erythromycin biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.224698903185535	0.0005685037335965	0.0	0.0	0.0	0.0	16.228576852916383	0.0	2.841977730552773	9.852334192816848	0.0	3.3162177726725684e-08
PWY-6992	1,5-anhydrofructose degradation	101.76345609560622	27.12866901816309	74.54958003906113	7.656940920694456	36.49764972917874	21.087105181298163	14.122721924627928	60.87964198311425	33.14263686317947	0.920520869629052	0.8193702239894015	11.46604994214102	19.830712376491388	132.24148054409048	123.20029680564424	175.93481269455452	390.094949583404	4.201957660945922	68.98320710629125
PWY-6993	nicotine degradation II (pyrrolidine pathway)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.469099999998724e-11	0.0	0.0	0.0	2.6156599999911358e-11	0.0	0.3800267986477109	4.042379999997039e-11	0.0641279839889555	0.2501266293409864	0.0	4.0423799999399225e-11
PWY-7002	4-hydroxyacetophenone degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3354859169353847e-06	0.0	0.0	0.0	0.0	0.0	10.404461436736996	0.0	5.5129197064132445	132.5885041039519	0.0	4.3355821525710816e-06
PWY-7003	glycerol degradation to butanol	3361.479955712792	2155.049480843311	2785.575606164356	3269.366046441005	3572.586638445983	5044.752607350638	846.6954628052299	1775.6947831032007	2435.473227455176	9230.982481716685	6681.482234944329	1592.8975515992	7487.507578837629	2664.2411763782475	4613.272748762695	1055.771551138662	6166.017661963799	5263.802403680867	2865.079304954234
PWY-7007	methyl ketone biosynthesis	4782.0950967287	877.1370960359434	1344.4602349719594	1769.3632741598735	1937.9567755089215	6485.30013944764	56.35107813210168	656.7516075452355	1160.053207022777	62.722473999295936	4.701866316333361	454.3967999285817	19.9016806350934	6246.284525022563	452.0378407356061	1059.0411744775977	5001.152430858802	2.6656369977905103	1424.6516333984127
PWY-7013	L-1,2-propanediol degradation	1438.880926469161	757.3751834484752	2527.4725378117864	3386.928993722213	2621.682334637528	5119.1372150897405	280.6622898115913	368.5356846784202	512.028484996035	4319.868274998777	3404.8149468497754	225.52676593157224	5477.053956802444	4308.87596779807	1904.075564854431	121.1608560608723	849.8282384203249	10657.7765893552	1158.979048955391
PWY-7014	paromamine biosynthesis I	0.0	0.0	0.0	0.0	0.0	0.0	0.425496804594961	0.6799292878414352	0.2233475054187987	0.0	0.0	0.1086011424769893	0.0069522751239829	2.411979848174556	0.0	0.0964264768608393	8.734136112585771	0.0	0.5342996736177574
PWY-7015	ribostamycin biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.2535327378561996	0.3266516085175783	0.1594313605652591	0.0	0.0	0.0613550112245113	0.0068692153146133	0.6420546141515089	0.0	0.0712194152601192	2.200441215221163	0.0	0.2849630483835683
PWY-7016	neomycin biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5419999999968463e-13	0.0	0.0	0.0	0.0	0.0	2.3941999999965298e-12	0.0	0.0	5.3599999999999754e-14	0.0	0.0
PWY-7019	butirosin biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.3609950111124717	0.4097342057995121	0.1973785232052673	0.0	0.0	0.0879194623372388	0.0048796956339153	0.6627578566314812	0.0	0.0691516035652123	1.4873815588813526	0.0	0.4063295565699423
PWY-7020	superpathway of butirocin biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.3429368449922664	0.4265448084461024	0.193712393353885	0.0	0.0	0.084506343048491	0.0059560399444826	0.795717470015679	0.0	0.077892111119287	2.1456177433682067	0.0	0.3982821240363163
PWY-7021	superpathway of neomycin biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5896999999950928e-12	0.0	0.0	0.0	0.0	0.0	8.379699999939219e-12	0.0	0.0	1.8759999999999162e-13	0.0	0.0
PWY-7022	paromamine biosynthesis II	0.0	0.0	0.0	0.0	0.0	0.0	0.425496804594961	0.5714406985275657	0.2234725447478807	0.0	0.0	0.1086011424769893	0.0069522751239829	1.2770607950217392	0.0	0.09642647686084	4.091855152228273	0.0	0.5343013337749648
PWY-7024	superpathway of the 3-hydroxypropanoate cycle	0.0	0.0	8.578068338669413	12.631111581941692	32.08628632658313	0.0	0.0	15.615950767090371	13.89870029618186	0.0	0.0	23.31133774724321	0.0	43.8274509768605	0.0	6.924233810624502	112.17545910383195	0.0	1.325027017935879
PWY-7031	protein N-glycosylation (bacterial)	0.0	5.333188525920865	0.0	11.038587870760477	2.8237499177808445	0.0	0.0	0.0019471305407908	6.868615414392374e-06	0.0	434.3800864129976	0.0371837022178937	0.0	0.054858862242397	0.0	0.0	30.21368553843323	0.0	0.021873399597388
PWY-7046	4-coumarate degradation (anaerobic)	23.05841751903604	0.6858770903309382	4.283049736663147	1.739944806951382	12.397051675837048	26.33833170317817	16.7099372037587	61.31411419446614	15.776927312752337	0.2698636920310751	0.0	28.0639017138413	0.8410164514395803	776.4854714669923	49.3131079203553	43.74356748954122	289.5041801869693	4.105435672109637e-08	33.99090419362955
PWY-7084	nitrifier denitrification	1.7150798796780249	0.9623835756373746	0.0	1.639765824863332	22.461134686344156	0.5901939572859618	0.0	5.931054322641449	0.1726457951227007	0.0	0.0	15.250286601719884	0.0	53.17307623717118	0.0	50.54633035519301	171.45607984142322	1.3073968843628967	13.89018503619577
PWY-7090	UDP-2,3-diacetamido-2,3-dideoxy-&alpha;-D-mannuronate biosynthesis	1212.6690909445392	1213.1336789017162	1824.0767972106707	4430.044143822429	1848.9157144907813	550.2250242063178	34.79280673686167	238.2044225057676	538.1193609093027	2495.721905509349	834.5157695358894	176.46791307710606	779.121931681371	527.5277254964772	582.4325825641145	569.6091355219395	1195.425357152978	411.6573113281715	240.0304200338168
PWY-7094	fatty acid salvage	24344.31464377966	6607.426344339795	6817.264420007707	18190.15346628403	10112.944851423174	12458.597790955571	870.1621464298618	6691.333942678472	12025.577825745102	1800.56925364854	3836.0885356646745	4910.889449885935	515.1905056510849	14584.726296431923	10152.352817653731	36558.448576330265	25744.770590929707	321.8941772769211	3870.700097931259
